gameid,year,date,league,split,playoffs,game,position,teamname,teamid,result,golddiffat15,golddiffat25,earnedgold,gamelength,towers,opp_towers,competitive_score,score_time_weight,score_regional,score_final_gold,score_mid_gold
LOLTMNT02_194058,2025,2024-12-07,KeSPA,,0,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-1440,-6283.0,25952,1575,2,8,18,0.8958333333333334,0.0,0.0,0.0
LOLTMNT02_194058,2025,2024-12-07,KeSPA,,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1440,6283.0,34965,1575,8,2,82,0.8958333333333334,10.0,14.795541474465256,10.0
LOLTMNT02_193442,2025,2024-12-08,KeSPA,,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,2098,7348.0,40410,1647,10,1,88,0.8758333333333334,15.555555555555555,17.547814704385136,10.0
LOLTMNT02_193442,2025,2024-12-08,KeSPA,,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-2098,-7348.0,28345,1647,1,10,12,0.8758333333333334,0.0,0.0,0.0
LOLTMNT02_193448,2025,2024-12-08,KeSPA,,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1622,10235.0,38856,1595,9,1,90,0.8902777777777778,15.0,19.588199990766817,10.0
LOLTMNT02_193448,2025,2024-12-08,KeSPA,,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1622,-10235.0,26127,1595,1,9,10,0.8902777777777778,0.0,0.0,0.0
LOLTMNT02_194400,2025,2024-12-08,KeSPA,,0,3,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,-3250,3969.0,51761,2218,10,5,66,0.7172222222222222,4.615384615384616,9.130201030982175,7.938
LOLTMNT02_194400,2025,2024-12-08,KeSPA,,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,3250,-3969.0,43100,2218,5,10,34,0.7172222222222222,0.0,0.0,0.0
LOLTMNT02_194401,2025,2024-12-08,KeSPA,,0,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,63,3278.0,48186,2546,5,9,47,0.6261111111111112,0.0,0.0,0.0
LOLTMNT02_194401,2025,2024-12-08,KeSPA,,0,4,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,-63,-3278.0,49079,2546,9,5,53,0.6261111111111112,3.333333333333333,0.9181103171747288,0.0
LOLTMNT03_183532,2025,2025-01-15,LCK,Cup,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,3067,6526.0,42419,1742,10,1,89,0.8494444444444444,15.555555555555555,20.0,10.0
LOLTMNT03_183532,2025,2025-01-15,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-3067,-6526.0,25597,1742,1,10,11,0.8494444444444444,0.0,0.0,0.0
LOLTMNT03_183538,2025,2025-01-15,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,1476,5646.0,36214,1655,8,0,91,0.8736111111111111,20.0,16.875907697272872,10.0
LOLTMNT03_183538,2025,2025-01-15,LCK,Cup,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1476,-5646.0,25756,1655,0,8,9,0.8736111111111111,0.0,0.0,0.0
LOLTMNT03_183544,2025,2025-01-15,LCK,Cup,0,3,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,1993,3574.0,46994,2480,3,11,38,0.6444444444444444,0.0,0.0,0.0
LOLTMNT03_183544,2025,2025-01-15,LCK,Cup,0,3,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,-1993,-3574.0,54240,2480,11,3,62,0.6444444444444444,10.0,7.157674299148507,0.0
LOLTMNT03_183585,2025,2025-01-15,LCK,Cup,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,958,-39.0,56265,2774,8,6,54,0.5627777777777778,0.0,5.949477926015196,0.0
LOLTMNT03_183585,2025,2025-01-15,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-958,39.0,49946,2774,6,8,46,0.5627777777777778,0.0,0.0,0.0
LOLTMNT03_182705,2025,2025-01-15,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,1406,-4250.0,39777,2019,7,3,57,0.7725,5.0,3.331644780423177,0.0
LOLTMNT03_182705,2025,2025-01-15,LCK,Cup,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-1406,4250.0,37212,2019,3,7,43,0.7725,0.0,0.0,0.0
LOLTMNT03_182729,2025,2025-01-15,LCK,Cup,0,3,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,-694,1740.0,42942,2073,9,3,67,0.7575000000000001,8.0,10.063948943368661,3.48
LOLTMNT03_182729,2025,2025-01-15,LCK,Cup,0,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,694,-1740.0,35089,2073,3,9,33,0.7575000000000001,0.0,0.0,0.0
LOLTMNT03_184086,2025,2025-01-16,LCK,Cup,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-3266,-5495.0,30117,1914,2,9,17,0.8016666666666667,0.0,0.0,0.0
LOLTMNT03_184086,2025,2025-01-16,LCK,Cup,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,3266,5495.0,44810,1914,9,2,83,0.8016666666666667,11.11111111111111,19.60975349340024,10.0
LOLTMNT03_183991,2025,2025-01-16,LCK,Cup,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,2717,12060.0,41132,1659,9,0,94,0.8725,20.0,19.773451945896365,10.0
LOLTMNT03_183991,2025,2025-01-16,LCK,Cup,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-2717,-12060.0,27551,1659,0,9,6,0.8725,0.0,0.0,0.0
LOLTMNT03_184105,2025,2025-01-16,LCK,Cup,0,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,-804,1767.0,38284,1771,9,4,69,0.841388888888889,5.454545454545454,13.575412365017206,3.534
LOLTMNT03_184105,2025,2025-01-16,LCK,Cup,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,804,-1767.0,29132,1771,4,9,31,0.841388888888889,0.0,0.0,0.0
LOLTMNT03_185025,2025,2025-01-16,LCK,Cup,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,3399,,31521,1404,7,1,91,0.9433333333333334,13.333333333333332,19.751538636881698,10.0
LOLTMNT03_185025,2025,2025-01-16,LCK,Cup,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-3399,,21123,1404,1,7,9,0.9433333333333334,0.0,0.0,0.0
LOLTMNT03_185042,2025,2025-01-16,LCK,Cup,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,158,796.0,44182,1909,10,3,75,0.8030555555555555,9.09090909090909,20.0,1.592
LOLTMNT03_185042,2025,2025-01-16,LCK,Cup,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-158,-796.0,28958,1909,3,10,25,0.8030555555555555,0.0,0.0,0.0
LOLTMNT03_185067,2025,2025-01-16,LCK,Cup,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1933,3687.0,43240,2044,7,3,68,0.7655555555555555,5.0,10.317379324420859,7.374
LOLTMNT03_185067,2025,2025-01-16,LCK,Cup,0,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1933,-3687.0,35152,2044,3,7,32,0.7655555555555555,0.0,0.0,0.0
LOLTMNT03_185467,2025,2025-01-17,LCK,Cup,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,757,2667.0,34450,1752,7,2,72,0.8466666666666667,8.571428571428571,11.796203147817621,5.334
LOLTMNT03_185467,2025,2025-01-17,LCK,Cup,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-757,-2667.0,27180,1752,2,7,28,0.8466666666666667,0.0,0.0,0.0
LOLTMNT03_184583,2025,2025-01-17,LCK,Cup,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-6619,,19853,1390,0,10,2,0.9472222222222222,0.0,0.0,0.0
LOLTMNT03_184583,2025,2025-01-17,LCK,Cup,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,6619,,36715,1390,10,0,98,0.9472222222222222,20.0,20.0,10.0
LOLTMNT03_184622,2025,2025-01-17,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,1020,3858.0,54354,2468,10,4,69,0.6477777777777778,6.666666666666666,13.411160840036306,7.716
LOLTMNT03_184622,2025,2025-01-17,LCK,Cup,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1020,-3858.0,41499,2468,4,10,31,0.6477777777777778,0.0,0.0,0.0
LOLTMNT03_184660,2025,2025-01-17,LCK,Cup,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,786,-644.0,35014,2032,3,10,30,0.7688888888888888,0.0,0.0,0.0
LOLTMNT03_184660,2025,2025-01-17,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,-786,644.0,46892,2032,10,3,70,0.7688888888888888,9.09090909090909,14.50199008619637,1.288
LOLTMNT03_186192,2025,2025-01-18,LCK,Cup,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-1675,6044.0,40884,1705,10,3,83,0.8597222222222222,9.09090909090909,18.561050937404847,10.0
LOLTMNT03_186192,2025,2025-01-18,LCK,Cup,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,1675,-6044.0,28083,1705,3,10,17,0.8597222222222222,0.0,0.0,0.0
LOLTMNT03_187100,2025,2025-01-18,LCK,Cup,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-224,-2232.0,33418,2047,2,10,28,0.7647222222222222,0.0,0.0,0.0
LOLTMNT03_187100,2025,2025-01-18,LCK,Cup,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,224,2232.0,41765,2047,10,2,72,0.7647222222222222,12.0,11.102243858319035,4.464
LOLTMNT03_186260,2025,2025-01-18,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-2712,-3305.0,34408,2046,2,8,27,0.765,0.0,0.0,0.0
LOLTMNT03_186260,2025,2025-01-18,LCK,Cup,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,2712,3305.0,44666,2046,8,2,73,0.765,10.0,12.972658522396744,6.61
LOLTMNT03_187132,2025,2025-01-18,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-5497,-5298.0,25423,1697,0,9,6,0.8619444444444444,0.0,0.0,0.0
LOLTMNT03_187132,2025,2025-01-18,LCK,Cup,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,5497,5298.0,39274,1697,9,0,94,0.8619444444444444,20.0,20.0,10.0
LOLTMNT03_187435,2025,2025-01-19,LCK,Cup,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-1160,-10848.0,23891,1614,1,10,9,0.885,0.0,0.0,0.0
LOLTMNT03_187435,2025,2025-01-19,LCK,Cup,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1160,10848.0,40787,1614,10,1,91,0.885,15.555555555555555,20.0,10.0
LOLTMNT03_187440,2025,2025-01-19,LCK,Cup,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-3102,-7089.0,25195,1728,0,7,7,0.8533333333333333,0.0,0.0,0.0
LOLTMNT03_187440,2025,2025-01-19,LCK,Cup,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,3102,7089.0,40410,1728,7,0,93,0.8533333333333333,20.0,20.0,10.0
LOLTMNT03_187470,2025,2025-01-19,LCK,Cup,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,293,2388.0,46314,2405,8,9,45,0.6652777777777777,0.0,0.0,0.0
LOLTMNT03_187470,2025,2025-01-19,LCK,Cup,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-293,-2388.0,53508,2405,9,8,55,0.6652777777777777,0.0,7.206828154114324,0.0
LOLTMNT03_187471,2025,2025-01-19,LCK,Cup,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-3683,-7436.0,28962,1751,1,9,15,0.8469444444444445,0.0,0.0,0.0
LOLTMNT03_187471,2025,2025-01-19,LCK,Cup,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,3683,7436.0,39974,1751,9,1,85,0.8469444444444445,15.0,15.974236973424627,10.0
LOLTMNT03_188641,2025,2025-01-22,LCK,Cup,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-257,10406.0,35679,1649,9,1,90,0.8752777777777778,15.0,20.0,10.0
LOLTMNT03_188641,2025,2025-01-22,LCK,Cup,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,257,-10406.0,22680,1649,1,9,10,0.8752777777777778,0.0,0.0,0.0
LOLTMNT03_188645,2025,2025-01-22,LCK,Cup,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,265,1892.0,40756,1898,9,2,75,0.8061111111111111,11.11111111111111,15.366216120585946,3.784
LOLTMNT03_188645,2025,2025-01-22,LCK,Cup,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-265,-1892.0,29899,1898,2,9,25,0.8061111111111111,0.0,0.0,0.0
LOLTMNT03_188655,2025,2025-01-22,LCK,Cup,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,2887,8652.0,35396,1568,7,2,85,0.8977777777777778,8.571428571428571,20.0,10.0
LOLTMNT03_188655,2025,2025-01-22,LCK,Cup,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-2887,-8652.0,23284,1568,2,7,15,0.8977777777777778,0.0,0.0,0.0
LOLTMNT03_188679,2025,2025-01-22,LCK,Cup,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,544,6329.0,46734,1914,10,2,84,0.8016666666666667,12.0,20.0,10.0
LOLTMNT03_188679,2025,2025-01-22,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-544,-6329.0,30036,1914,2,10,16,0.8016666666666667,0.0,0.0,0.0
LOLTMNT03_189517,2025,2025-01-22,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,-443,2432.0,36332,1814,11,0,83,0.8294444444444444,20.0,14.6065643581534,4.864
LOLTMNT03_189517,2025,2025-01-22,LCK,Cup,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,443,-2432.0,27071,1814,0,11,17,0.8294444444444444,0.0,0.0,0.0
LOLTMNT03_188722,2025,2025-01-22,LCK,Cup,0,3,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-383,-556.0,35459,2096,2,9,31,0.7511111111111112,0.0,0.0,0.0
LOLTMNT03_188722,2025,2025-01-22,LCK,Cup,0,3,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,383,556.0,45804,2096,9,2,69,0.7511111111111112,11.11111111111111,12.730270848971855,1.112
LOLTMNT03_189773,2025,2025-01-23,LCK,Cup,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,963,-1806.0,58558,2782,11,5,57,0.5605555555555555,5.7142857142857135,5.269024035090873,0.0
LOLTMNT03_189773,2025,2025-01-23,LCK,Cup,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-963,1806.0,52696,2782,5,11,43,0.5605555555555555,0.0,0.0,0.0
LOLTMNT03_189783,2025,2025-01-23,LCK,Cup,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-403,3003.0,35307,2013,4,10,35,0.7741666666666667,0.0,0.0,0.0
LOLTMNT03_189783,2025,2025-01-23,LCK,Cup,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,403,-3003.0,44543,2013,10,4,65,0.7741666666666667,6.666666666666666,11.566687539135879,0.0
LOLTMNT03_190012,2025,2025-01-23,LCK,Cup,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,5798,2064.0,47026,2140,10,4,64,0.7388888888888889,6.666666666666666,7.273453093812375,4.128
LOLTMNT03_190012,2025,2025-01-23,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-5798,-2064.0,40649,2140,4,10,36,0.7388888888888889,0.0,0.0,0.0
LOLTMNT03_190023,2025,2025-01-23,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-905,-3741.0,34251,2253,3,11,28,0.7075,0.0,0.0,0.0
LOLTMNT03_190023,2025,2025-01-23,LCK,Cup,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,905,3741.0,44290,2253,11,3,72,0.7075,10.0,12.781859156364192,7.482
LOLTMNT03_191023,2025,2025-01-24,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,1684,5782.0,39264,1809,8,2,80,0.8308333333333333,10.0,15.776903003228803,10.0
LOLTMNT03_191023,2025,2025-01-24,LCK,Cup,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1684,-5782.0,28563,1809,2,8,20,0.8308333333333333,0.0,0.0,0.0
LOLTMNT03_191028,2025,2025-01-24,LCK,Cup,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,4054,6235.0,37681,1654,9,0,88,0.8738888888888889,20.0,12.353151648875901,10.0
LOLTMNT03_191028,2025,2025-01-24,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-4054,-6235.0,29395,1654,0,9,12,0.8738888888888889,0.0,0.0,0.0
LOLTMNT03_191030,2025,2025-01-24,LCK,Cup,0,3,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,2203,2508.0,46543,2044,9,2,77,0.7655555555555555,11.11111111111111,18.0036509304802,5.016
LOLTMNT03_191030,2025,2025-01-24,LCK,Cup,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-2203,-2508.0,32341,2044,2,9,23,0.7655555555555555,0.0,0.0,0.0
LOLTMNT03_190264,2025,2025-01-24,LCK,Cup,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,5407,6740.0,39586,1717,7,0,93,0.8563888888888889,20.0,20.0,10.0
LOLTMNT03_190264,2025,2025-01-24,LCK,Cup,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-5407,-6740.0,26359,1717,0,7,7,0.8563888888888889,0.0,0.0,0.0
LOLTMNT03_191065,2025,2025-01-24,LCK,Cup,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,-271,-2185.0,53918,2359,9,5,61,0.6780555555555555,3.333333333333333,11.703163521100498,0.0
LOLTMNT03_191065,2025,2025-01-24,LCK,Cup,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,271,2185.0,42620,2359,5,9,39,0.6780555555555555,0.0,0.0,0.0
LOLTMNT03_191077,2025,2025-01-24,LCK,Cup,0,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,3502,4074.0,40270,1710,9,2,84,0.8583333333333334,11.11111111111111,20.0,8.148
LOLTMNT03_191077,2025,2025-01-24,LCK,Cup,0,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-3502,-4074.0,25413,1710,2,9,16,0.8583333333333334,0.0,0.0,0.0
LOLTMNT03_191178,2025,2025-01-25,LCK,Cup,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-1440,-1464.0,33326,1939,4,8,37,0.7947222222222221,0.0,0.0,0.0
LOLTMNT03_191178,2025,2025-01-25,LCK,Cup,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1440,1464.0,40050,1939,8,4,63,0.7947222222222221,4.0,9.163759267335369,2.928
LOLTMNT03_191179,2025,2025-01-25,LCK,Cup,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-437,4746.0,48433,2285,9,2,74,0.6986111111111111,11.11111111111111,13.335985398043713,9.492
LOLTMNT03_191179,2025,2025-01-25,LCK,Cup,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,437,-4746.0,37035,2285,2,9,26,0.6986111111111111,0.0,0.0,0.0
LOLTMNT03_190416,2025,2025-01-25,LCK,Cup,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-305,3181.0,46375,2249,9,1,75,0.7086111111111111,15.0,13.274141742284534,6.362
LOLTMNT03_190416,2025,2025-01-25,LCK,Cup,0,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,305,-3181.0,35506,2249,1,9,25,0.7086111111111111,0.0,0.0,0.0
LOLTMNT03_190434,2025,2025-01-25,LCK,Cup,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,742,13717.0,41865,1689,10,2,87,0.8641666666666667,12.0,20.0,10.0
LOLTMNT03_190434,2025,2025-01-25,LCK,Cup,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-742,-13717.0,25265,1689,2,10,13,0.8641666666666667,0.0,0.0,0.0
LOLTMNT03_190436,2025,2025-01-25,LCK,Cup,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-1471,-5742.0,25105,1711,2,10,13,0.8580555555555556,0.0,0.0,0.0
LOLTMNT03_190436,2025,2025-01-25,LCK,Cup,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1471,5742.0,40992,1711,10,2,87,0.8580555555555556,12.0,20.0,10.0
LOLTMNT03_191289,2025,2025-01-26,LCK,Cup,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1987,237.0,40244,1802,9,2,73,0.8327777777777777,11.11111111111111,15.0650464617584,0.474
LOLTMNT03_191289,2025,2025-01-26,LCK,Cup,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-1987,-237.0,29706,1802,2,9,27,0.8327777777777777,0.0,0.0,0.0
LOLTMNT03_191291,2025,2025-01-26,LCK,Cup,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-2237,-6820.0,26828,1748,2,10,14,0.8477777777777777,0.0,0.0,0.0
LOLTMNT03_191291,2025,2025-01-26,LCK,Cup,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,2237,6820.0,39964,1748,10,2,86,0.8477777777777777,12.0,19.667025991136665,10.0
LOLTMNT03_191298,2025,2025-01-26,LCK,Cup,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,-1995,-3696.0,50742,2357,9,5,56,0.6786111111111112,3.333333333333333,4.600035043959555,0.0
LOLTMNT03_191298,2025,2025-01-26,LCK,Cup,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,1995,3696.0,46279,2357,5,9,44,0.6786111111111112,0.0,0.0,0.0
LOLTMNT03_190508,2025,2025-01-26,LCK,Cup,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1325,-1319.0,37347,2035,7,7,40,0.7680555555555556,0.0,0.0,0.0
LOLTMNT03_190508,2025,2025-01-26,LCK,Cup,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1325,1319.0,45991,2035,7,7,60,0.7680555555555556,0.0,10.37221915572728,2.638
LOLTMNT01_196721,2025,2025-01-31,LCK,Cup,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,530,6527.0,40460,1704,10,3,84,0.86,9.09090909090909,19.590919839205487,10.0
LOLTMNT01_196721,2025,2025-01-31,LCK,Cup,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-530,-6527.0,27204,1704,3,10,16,0.86,0.0,0.0,0.0
LOLTMNT01_195821,2025,2025-01-31,LCK,Cup,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1829,10427.0,43247,1792,10,0,92,0.8355555555555556,20.0,20.0,10.0
LOLTMNT01_195821,2025,2025-01-31,LCK,Cup,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-1829,-10427.0,26875,1792,0,10,8,0.8355555555555556,0.0,0.0,0.0
LOLTMNT01_196743,2025,2025-01-31,LCK,Cup,0,3,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-1248,-1956.0,34254,2342,3,9,30,0.6827777777777778,0.0,0.0,0.0
LOLTMNT01_196743,2025,2025-01-31,LCK,Cup,0,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1248,1956.0,48467,2342,9,3,70,0.6827777777777778,8.0,17.181852250335464,3.912
LOLTMNT01_195885,2025,2025-01-31,LCK,Cup,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-2500,-5733.0,29476,1785,2,10,14,0.8375,0.0,0.0,0.0
LOLTMNT01_195885,2025,2025-01-31,LCK,Cup,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2500,5733.0,44381,1785,10,2,86,0.8375,12.0,20.0,10.0
LOLTMNT01_195897,2025,2025-01-31,LCK,Cup,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-1696,-3452.0,33563,1939,3,9,26,0.7947222222222221,0.0,0.0,0.0
LOLTMNT01_195897,2025,2025-01-31,LCK,Cup,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1696,3452.0,44974,1939,9,3,74,0.7947222222222221,8.0,14.529457453174938,6.904
LOLTMNT01_198268,2025,2025-02-01,LCK,Cup,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,62,3486.0,45091,1957,8,3,73,0.7897222222222222,6.666666666666666,15.366508890878855,6.972
LOLTMNT01_198268,2025,2025-02-01,LCK,Cup,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-62,-3486.0,33079,1957,3,8,27,0.7897222222222222,0.0,0.0,0.0
