gameid,year,date,league,split,playoffs,game,position,playername,teamname,teamid,result
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,jng,Sponge,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,mid,kyeahoo,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,bot,Teddy,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,sup,Andil,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_294949,2025,2025-08-31,LCK,Rounds 3-5,0,1,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,top,Rich,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,jng,Sponge,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,mid,kyeahoo,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,bot,Teddy,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT03_294951,2025,2025-08-31,LCK,Rounds 3-5,0,2,sup,Andil,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,top,Rich,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,jng,Sponge,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,mid,kyeahoo,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,bot,Teddy,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,sup,Andil,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT03_293923,2025,2025-08-31,LCK,Rounds 3-5,0,3,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_281294,2025,2025-09-03,LCK,Rounds 3-5,1,1,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280651,2025,2025-09-03,LCK,Rounds 3-5,1,2,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_280659,2025,2025-09-03,LCK,Rounds 3-5,1,3,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_281315,2025,2025-09-03,LCK,Rounds 3-5,1,4,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,jng,Croco,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,mid,Clozer,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,bot,Hype,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_280682,2025,2025-09-03,LCK,Rounds 3-5,1,5,sup,Pollu,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,top,Siwoo,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,sup,BeryL,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_281588,2025,2025-09-04,LCK,Rounds 3-5,1,1,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,top,Siwoo,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_280941,2025,2025-09-04,LCK,Rounds 3-5,1,2,sup,BeryL,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,top,Siwoo,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,sup,BeryL,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281603,2025,2025-09-04,LCK,Rounds 3-5,1,3,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,top,Siwoo,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,sup,BeryL,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_280961,2025,2025-09-04,LCK,Rounds 3-5,1,4,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,top,Siwoo,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281636,2025,2025-09-04,LCK,Rounds 3-5,1,5,sup,BeryL,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281893,2025,2025-09-05,LCK,Rounds 3-5,1,1,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281906,2025,2025-09-05,LCK,Rounds 3-5,1,2,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,top,Kingen,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,jng,GIDEON,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,mid,Calix,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,sup,Lehends,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,bot,Diable,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_282298,2025,2025-09-05,LCK,Rounds 3-5,1,3,sup,Kellin,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT01_281961,2025,2025-09-05,LCK,Rounds 3-5,1,4,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281961,2025,2025-09-05,LCK,Rounds 3-5,1,4,jng,Raptor,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT01_281961,2025,2025-09-05,LCK,Rounds 3-5,1,4,mid,VicLa,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
